ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Day_Nom,Month_Nom,Year,Time,Time_Nom,Formatted_Reading_Time,Status,Status_Nom
10045,183,13.0,29.46999931,63.58203125,1014.889404,1.0,360.0,38.0,One,3,12,Three,Twelve,2023,9,Day,12-03,4,Good
10046,184,17.0,31.05999947,57.84960938,1014.871277,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,10,Day,12-03,4,Good
10047,185,10.0,32.34999847,53.36132813,1014.132996,0.0,308.0,39.0,One,3,12,Three,Twelve,2023,11,Day,12-03,4,Good
10048,186,8.0,34.70999908,45.24707031,1012.954529,4.0,360.0,40.0,One,3,12,Three,Twelve,2023,12,Day,12-03,4,Good
10049,187,10.0,38.75999832,36.84863281,1011.51593,1.0,360.0,40.0,One,3,12,Three,Twelve,2023,13,Day,12-03,4,Good
10050,188,13.0,36.93999863,40.70507813,1010.599976,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,14,Day,12-03,4,Good
10051,189,9.0,35.04000092,44.875,1010.31073,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,15,Day,12-03,4,Good
10052,190,8.0,34.61999893,45.70117188,1010.503723,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,16,Day,12-03,4,Good
10054,191,7.0,33.18999863,50.90722656,1011.116882,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,17,Day,12-03,4,Good
10055,192,10.0,32.33000183,53.85253906,1011.697632,1.0,360.0,39.0,One,3,12,Three,Twelve,2023,18,Night,12-03,4,Good
10056,193,10.0,31.72999954,58.23046875,1012.23877,0.0,360.0,39.0,One,3,12,Three,Twelve,2023,19,Night,12-03,4,Good
10057,194,10.0,31.62999916,57.09765625,1013.03717,2.0,360.0,38.0,One,3,12,Three,Twelve,2023,20,Night,12-03,4,Good
10059,195,3.0,27.29999924,76.69335938,1013.941345,3.0,360.0,36.0,One,3,12,Three,Twelve,2023,22,Night,12-03,4,Good
10060,196,3.0,27.04999924,78.87890625,1014.072205,3.0,360.0,35.0,One,3,12,Three,Twelve,2023,23,Night,12-03,4,Good
10061,197,9.0,26.84000015,80.6640625,1013.504944,4.0,360.0,34.0,Two,4,12,Four,Twelve,2023,0,Night,12-04,4,Good
10062,198,31.0,27.03000069,81.46289063,1013.8703,4.0,360.0,33.0,Two,4,12,Four,Twelve,2023,1,Night,12-04,4,Good
10063,199,26.0,26.79999924,83.12597656,1012.756897,4.0,360.0,31.0,Two,4,12,Four,Twelve,2023,2,Night,12-04,4,Good
10064,200,29.0,26.65999985,84.42578125,1012.619934,4.0,360.0,27.0,Two,4,12,Four,Twelve,2023,3,Night,12-04,4,Good
10065,201,15.0,26.32999992,83.859375,1012.779663,3.0,360.0,23.0,Two,4,12,Four,Twelve,2023,4,Night,12-04,5,Very Good
10066,202,18.0,26.09000015,84.04785156,1012.576904,3.0,360.0,23.0,Two,4,12,Four,Twelve,2023,5,Night,12-04,5,Very Good
10067,203,14.0,25.67000008,84.81347656,1013.035095,4.0,360.0,23.0,Two,4,12,Four,Twelve,2023,6,Day,12-04,5,Very Good
10068,204,18.0,25.90999985,85.52734375,1013.563721,4.0,360.0,23.0,Two,4,12,Four,Twelve,2023,7,Day,12-04,5,Very Good
10069,205,29.0,26.64999962,84.40039063,1014.461426,3.0,360.0,24.0,Two,4,12,Four,Twelve,2023,8,Day,12-04,5,Very Good
10070,206,15.0,28.30999947,79.2109375,1015.127747,3.0,360.0,23.0,Two,4,12,Four,Twelve,2023,9,Day,12-04,5,Very Good
10071,207,11.0,30.69000053,63.43261719,1015.266846,1.0,360.0,23.0,Two,4,12,Four,Twelve,2023,10,Day,12-04,5,Very Good
10072,208,14.0,32.15000153,59.42871094,1014.650146,1.0,360.0,23.0,Two,4,12,Four,Twelve,2023,11,Day,12-04,5,Very Good
10073,209,18.0,32.36999893,54.55664063,1013.579346,1.0,360.0,23.0,Two,4,12,Four,Twelve,2023,12,Day,12-04,5,Very Good
10074,210,12.0,33.25,55.65917969,1012.127319,0.0,360.0,24.0,Two,4,12,Four,Twelve,2023,13,Day,12-04,5,Very Good
10075,211,21.0,32.68999863,55.52246094,1011.156067,0.0,360.0,25.0,Two,4,12,Four,Twelve,2023,14,Day,12-04,5,Very Good
10076,212,12.0,32.59999847,54.984375,1010.688416,0.0,360.0,24.0,Two,4,12,Four,Twelve,2023,15,Day,12-04,5,Very Good
10077,213,10.0,33.56999969,52.35253906,1010.477478,1.0,360.0,25.0,Two,4,12,Four,Twelve,2023,16,Day,12-04,5,Very Good
10078,214,10.0,31.82999992,57.79882813,1010.992493,0.0,360.0,25.0,Two,4,12,Four,Twelve,2023,17,Day,12-04,5,Very Good
10079,215,10.0,30.34000015,63.0546875,1011.754822,0.0,360.0,25.0,Two,4,12,Four,Twelve,2023,18,Night,12-04,5,Very Good
10080,216,13.0,29.61000061,66.24902344,1012.49939,0.0,360.0,26.0,Two,4,12,Four,Twelve,2023,19,Night,12-04,4,Good
10081,217,23.0,29.73999977,65.48242188,1013.169189,0.0,360.0,27.0,Two,4,12,Four,Twelve,2023,20,Night,12-04,4,Good
10082,218,26.0,29.21999931,66.74804688,1013.582764,0.0,360.0,29.0,Two,4,12,Four,Twelve,2023,21,Night,12-04,4,Good
10083,219,45.0,28.72999954,70.32128906,1013.696472,0.0,360.0,33.0,Two,4,12,Four,Twelve,2023,22,Night,12-04,4,Good
10084,220,55.0,28.04999924,76.06542969,1013.451172,0.0,360.0,38.0,Two,4,12,Four,Twelve,2023,23,Night,12-04,4,Good
10085,221,65.0,27.54000092,79.12207031,1013.262024,0.0,360.0,44.0,Three,5,12,Five,Twelve,2023,0,Night,12-05,4,Good
10086,222,45.0,27.43000031,77.85351563,1012.439819,0.0,360.0,45.0,Three,5,12,Five,Twelve,2023,1,Night,12-05,4,Good
10087,223,44.0,26.95000076,80.57128906,1011.903137,0.0,360.0,47.0,Three,5,12,Five,Twelve,2023,2,Night,12-05,4,Good
10088,224,38.0,26.55999947,82.80078125,1011.33844,0.0,360.0,48.0,Three,5,12,Five,Twelve,2023,3,Night,12-05,4,Good
10089,225,47.0,26.25,83.12695313,1011.348755,0.0,360.0,53.0,Three,5,12,Five,Twelve,2023,4,Night,12-05,3,Moderate
10090,226,46.0,26.0,85.53515625,1011.805542,0.0,360.0,57.0,Three,5,12,Five,Twelve,2023,5,Night,12-05,3,Moderate
10091,227,73.0,25.76000023,86.96679688,1012.213257,0.0,360.0,67.0,Three,5,12,Five,Twelve,2023,6,Day,12-05,3,Moderate
10092,228,56.0,26.12000084,85.91699219,1012.818909,0.0,360.0,73.0,Three,5,12,Five,Twelve,2023,7,Day,12-05,3,Moderate
10093,229,56.0,27.56999969,76.78417969,1013.71814,0.0,360.0,78.0,Three,5,12,Five,Twelve,2023,8,Day,12-05,3,Moderate
10094,230,59.0,29.18000031,69.45019531,1014.07312,0.0,360.0,85.0,Three,5,12,Five,Twelve,2023,9,Day,12-05,3,Moderate
10095,231,40.0,31.17000008,61.83496094,1014.10968,0.0,304.0,90.0,Three,5,12,Five,Twelve,2023,10,Day,12-05,3,Moderate
10096,232,33.0,33.36000061,53.8125,1013.479126,0.0,360.0,93.0,Three,5,12,Five,Twelve,2023,11,Day,12-05,3,Moderate
10097,233,23.0,33.72999954,50.77246094,1012.424988,0.0,360.0,94.0,Three,5,12,Five,Twelve,2023,12,Day,12-05,3,Moderate
10098,234,56.0,34.16999817,47.88085938,1011.165771,0.0,360.0,101.0,Three,5,12,Five,Twelve,2023,13,Day,12-05,2,Bad
10103,235,10.0,36.59000015,41.05664063,1010.187988,0.0,360.0,99.0,Three,5,12,Five,Twelve,2023,13,Day,12-05,3,Moderate
10104,236,19.0,36.06950378,42.2191391,1010.148438,0.0,216.0,101.0,Three,5,12,Five,Twelve,2023,14,Day,12-05,2,Bad
10105,237,15.0,35.02999878,44.14648438,1009.89093,0.0,360.0,102.0,Three,5,12,Five,Twelve,2023,14,Day,12-05,2,Bad
10106,238,21.0,35.02740479,46.08489609,1009.803894,0.0,360.0,103.0,Three,5,12,Five,Twelve,2023,15,Day,12-05,2,Bad
10107,239,37.0,31.5410614,60.05597305,1009.911255,0.163204744,65.0,106.0,Three,5,12,Five,Twelve,2023,16,Day,12-05,2,Bad
10108,240,57.0,29.61196327,70.34249115,1010.354919,0.05029586,360.0,111.0,Three,5,12,Five,Twelve,2023,17,Day,12-05,2,Bad
10109,241,40.0,29.02849388,71.06312561,1011.054138,0.234421372,307.0,112.0,Three,5,12,Five,Twelve,2023,18,Night,12-05,2,Bad
10110,242,29.0,28.38055801,72.03683472,1011.82251,0.87537092,360.0,113.0,Three,5,12,Five,Twelve,2023,19,Night,12-05,2,Bad
10112,243,46.0,27.81208801,76.16265106,1013.516235,1.0,360.0,112.0,Three,5,12,Five,Twelve,2023,21,Night,12-05,2,Bad
10113,244,53.0,27.60400772,77.88742065,1013.924255,0.997041404,360.0,110.0,Three,5,12,Five,Twelve,2023,22,Night,12-05,2,Bad
10114,245,12.0,27.17000008,81.33999634,1013.97998,1.0,360.0,107.0,Three,5,12,Five,Twelve,2023,22,Night,12-05,2,Bad
10115,246,34.0,27.62999916,80.41999817,1013.969971,1.0,360.0,105.0,Three,5,12,Five,Twelve,2023,22,Night,12-05,2,Bad
10116,247,32.0,27.68000031,80.15000153,1013.950012,0.920000017,360.0,105.0,Three,5,12,Five,Twelve,2023,23,Night,12-05,2,Bad
10117,248,30.0,27.52000046,80.15000153,1013.590027,1.0,360.0,103.0,Four,6,12,Six,Twelve,2023,0,Night,12-06,2,Bad
10118,249,30.0,27.09000015,81.87999725,1013.210022,0.980000019,360.0,101.0,Four,6,12,Six,Twelve,2023,1,Night,12-06,2,Bad
10119,250,32.0,26.73999977,83.80000305,1013.01001,0.99000001,360.0,94.0,Four,6,12,Six,Twelve,2023,2,Night,12-06,3,Moderate
10120,251,51.0,26.45000076,86.62000275,1012.679993,0.910000026,360.0,93.0,Four,6,12,Six,Twelve,2023,3,Night,12-06,3,Moderate
10121,252,75.0,26.28000069,87.58000183,1012.52002,1.0,360.0,96.0,Four,6,12,Six,Twelve,2023,4,Night,12-06,3,Moderate
10122,253,70.0,26.84000015,85.34999847,1012.830017,0.99000001,360.0,98.0,Four,6,12,Six,Twelve,2023,5,Night,12-06,3,Moderate
10123,254,85.0,27.01000023,84.95999908,1013.330017,0.920000017,360.0,104.0,Four,6,12,Six,Twelve,2023,6,Day,12-06,2,Bad
10124,255,93.0,27.21999931,84.59999847,1013.77002,1.00999999,360.0,111.0,Four,6,12,Six,Twelve,2023,7,Day,12-06,2,Bad
10125,256,98.0,27.87000084,81.94000244,1014.400024,0.119999997,360.0,119.0,Four,6,12,Six,Twelve,2023,8,Day,12-06,2,Bad
10127,257,62.0,30.55999947,66.63999939,1014.950012,1.100000024,360.0,128.0,Four,6,12,Six,Twelve,2023,10,Day,12-06,2,Bad
10128,258,32.0,32.41999817,56.58000183,1014.349976,0.50999999,360.0,130.0,Four,6,12,Six,Twelve,2023,11,Day,12-06,2,Bad
10129,259,17.0,34.38000107,47.27999878,1013.309998,0.850000024,360.0,130.0,Four,6,12,Six,Twelve,2023,12,Day,12-06,2,Bad
10130,260,18.0,36.5,39.68000031,1012.150024,0.529999971,360.0,130.0,Four,6,12,Six,Twelve,2023,13,Day,12-06,2,Bad
10131,261,11.0,36.72000122,38.34999847,1010.840027,0.699999988,360.0,127.0,Four,6,12,Six,Twelve,2023,14,Day,12-06,2,Bad
10132,262,19.0,34.52000046,44.77999878,1010.25,1.029999971,360.0,123.0,Four,6,12,Six,Twelve,2023,15,Day,12-06,2,Bad
10133,263,24.0,34.50999832,45.88999939,1009.840027,1.190000057,360.0,121.0,Four,6,12,Six,Twelve,2023,16,Day,12-06,2,Bad
10134,264,30.0,33.99000168,47.18999863,1010.039978,0.670000017,360.0,121.0,Four,6,12,Six,Twelve,2023,17,Day,12-06,2,Bad
10135,265,52.0,31.65999985,60.77000046,1010.599976,0.01,142.0,122.0,Four,6,12,Six,Twelve,2023,18,Night,12-06,2,Bad
10136,266,69.0,30.40999985,66.06999969,1011.469971,0.0,142.0,124.0,Four,6,12,Six,Twelve,2023,19,Night,12-06,2,Bad
10137,267,45.0,30.12999916,63.97999954,1012.640015,0.660000026,360.0,124.0,Four,6,12,Six,Twelve,2023,20,Night,12-06,2,Bad
10138,268,17.0,29.29999924,64.37999725,1013.27002,1.090000033,360.0,124.0,Four,6,12,Six,Twelve,2023,21,Night,12-06,2,Bad
10139,269,20.0,29.18000031,64.52999878,1013.76001,0.99000001,360.0,123.0,Four,6,12,Six,Twelve,2023,22,Night,12-06,2,Bad
10140,270,21.0,29.06999969,67.16000366,1014.280029,1.039999962,360.0,121.0,Four,6,12,Six,Twelve,2023,23,Night,12-06,2,Bad
10141,271,17.0,28.45000076,70.87999725,1014.349976,1.0,360.0,120.0,Five,7,12,Seven,Twelve,2023,0,Night,12-07,2,Bad
10142,272,10.0,28.04999924,71.41999817,1013.919983,0.540000021,360.0,118.0,Five,7,12,Seven,Twelve,2023,1,Night,12-07,2,Bad
10144,273,9.0,27.68000031,68.84999847,1012.51001,1.0,360.0,111.0,Five,7,12,Seven,Twelve,2023,3,Night,12-07,2,Bad
10145,274,9.0,27.30999947,70.88999939,1012.030029,0.980000019,360.0,103.0,Five,7,12,Seven,Twelve,2023,4,Night,12-07,2,Bad
10146,275,12.0,27.39999962,71.08000183,1012.700012,1.049999952,360.0,94.0,Five,7,12,Seven,Twelve,2023,5,Night,12-07,3,Moderate
10148,276,19.0,26.64999962,77.51999664,1013.72998,1.029999971,360.0,71.0,Five,7,12,Seven,Twelve,2023,7,Day,12-07,3,Moderate
10150,277,18.0,27.21999931,74.94999695,1014.400024,0.829999983,306.0,57.0,Five,7,12,Seven,Twelve,2023,8,Day,12-07,3,Moderate
10151,278,15.0,28.53000069,66.19999695,1015.049988,0.639999986,360.0,47.0,Five,7,12,Seven,Twelve,2023,9,Day,12-07,4,Good
10152,279,1.0,29.55999947,56.95000076,1015.309998,1.0,360.0,41.0,Five,7,12,Seven,Twelve,2023,9,Day,12-07,4,Good
10153,280,6.0,30.29000092,55.84000015,1015.25,1.0,360.0,38.0,Five,7,12,Seven,Twelve,2023,10,Day,12-07,4,Good
10154,281,4.0,31.12999916,52.52000046,1014.859985,1.460000038,360.0,37.0,Five,7,12,Seven,Twelve,2023,11,Day,12-07,4,Good
10155,282,4.0,32.54000092,48.24000168,1014.280029,1.710000038,360.0,35.0,Five,7,12,Seven,Twelve,2023,12,Day,12-07,4,Good
10156,283,7.0,34.06999969,45.25,1013.179993,1.399999976,360.0,35.0,Five,7,12,Seven,Twelve,2023,13,Day,12-07,4,Good
10157,284,6.0,35.63999939,41.77999878,1011.97998,1.429999948,360.0,34.0,Five,7,12,Seven,Twelve,2023,14,Day,12-07,4,Good
10158,285,6.0,34.45000076,44.29000092,1011.400024,1.139999986,360.0,32.0,Five,7,12,Seven,Twelve,2023,15,Day,12-07,4,Good
10159,286,7.0,33.77000046,46.22999954,1010.969971,1.580000043,360.0,30.0,Five,7,12,Seven,Twelve,2023,16,Day,12-07,4,Good
10160,287,8.0,32.02999878,50.90999985,1011.169983,1.059999943,360.0,25.0,Five,7,12,Seven,Twelve,2023,17,Day,12-07,5,Very Good
10161,288,11.0,30.62000084,56.31000137,1011.77002,0.970000029,360.0,21.0,Five,7,12,Seven,Twelve,2023,18,Night,12-07,5,Very Good
10162,289,13.0,29.85000038,60.45000076,1012.619995,0.970000029,360.0,18.0,Five,7,12,Seven,Twelve,2023,19,Night,12-07,5,Very Good
10163,290,17.0,29.34000015,60.99000168,1013.51001,0.980000019,360.0,18.0,Five,7,12,Seven,Twelve,2023,20,Night,12-07,5,Very Good
10164,291,22.0,28.87000084,63.45000076,1014.309998,0.99000001,360.0,18.0,Five,7,12,Seven,Twelve,2023,21,Night,12-07,5,Very Good
10165,292,16.0,28.43000031,63.88000107,1014.47998,1.0,360.0,18.0,Five,7,12,Seven,Twelve,2023,22,Night,12-07,5,Very Good
10166,293,13.0,28.20000076,63.68000031,1014.630005,0.99000001,360.0,18.0,Five,7,12,Seven,Twelve,2023,23,Night,12-07,5,Very Good
10167,294,15.0,27.40999985,66.51000214,1014.52002,1.0,360.0,18.0,Six,8,12,Eight,Twelve,2023,0,Night,12-08,5,Very Good
10168,295,13.0,26.95000076,68.73999786,1013.969971,1.0,360.0,18.0,Six,8,12,Eight,Twelve,2023,1,Night,12-08,5,Very Good
10169,296,15.0,26.62999916,70.58999634,1013.400024,0.99000001,360.0,19.0,Six,8,12,Eight,Twelve,2023,2,Night,12-08,5,Very Good
10171,297,19.0,26.02000046,76.41999817,1012.52002,1.00999999,360.0,20.0,Six,8,12,Eight,Twelve,2023,4,Night,12-08,5,Very Good
10172,298,21.0,26.05999947,77.26999664,1012.719971,0.99000001,360.0,20.0,Six,8,12,Eight,Twelve,2023,5,Night,12-08,5,Very Good
10173,299,30.0,26.13999939,78.34999847,1013.140015,1.00999999,360.0,21.0,Six,8,12,Eight,Twelve,2023,6,Day,12-08,5,Very Good
10174,300,35.0,26.03000069,79.93000031,1013.640015,1.0,360.0,22.0,Six,8,12,Eight,Twelve,2023,7,Day,12-08,5,Very Good
10176,301,34.0,28.28000069,67.23000336,1015.169983,1.299999952,360.0,28.0,Six,8,12,Eight,Twelve,2023,9,Day,12-08,4,Good
10177,302,30.0,29.75,60.47000122,1015.349976,1.149999976,360.0,30.0,Six,8,12,Eight,Twelve,2023,10,Day,12-08,4,Good
10178,303,23.0,31.69000053,51.66999817,1015.109985,0.360000014,360.0,32.0,Six,8,12,Eight,Twelve,2023,11,Day,12-08,4,Good
10179,304,23.0,33.47999954,45.86999893,1014.130005,2.049999952,360.0,34.0,Six,8,12,Eight,Twelve,2023,12,Day,12-08,4,Good
10180,305,26.0,34.13000107,44.61999893,1012.679993,2.49000001,360.0,36.0,Six,8,12,Eight,Twelve,2023,13,Day,12-08,4,Good
10181,306,27.0,35.33000183,41.5,1011.400024,2.559999943,360.0,38.0,Six,8,12,Eight,Twelve,2023,14,Day,12-08,4,Good
10182,307,24.0,34.45000076,43.97000122,1010.599976,0.300000012,360.0,40.0,Six,8,12,Eight,Twelve,2023,15,Day,12-08,4,Good
10183,308,21.0,33.63999939,45.47999954,1010.140015,2.279999971,360.0,41.0,Six,8,12,Eight,Twelve,2023,16,Day,12-08,4,Good
10184,309,22.0,33.13999939,47.02999878,1010.190002,2.599999905,360.0,43.0,Six,8,12,Eight,Twelve,2023,17,Day,12-08,4,Good
10185,310,26.0,31.95999908,50.61999893,1010.890015,1.230000019,360.0,44.0,Six,8,12,Eight,Twelve,2023,18,Night,12-08,4,Good
10186,311,38.0,31.23999977,54.88000107,1011.609985,1.870000005,360.0,47.0,Six,8,12,Eight,Twelve,2023,19,Night,12-08,4,Good
10187,312,55.0,30.28000069,60.34000015,1012.630005,1.019999981,360.0,51.0,Six,8,12,Eight,Twelve,2023,20,Night,12-08,3,Moderate
10188,313,76.0,29.85000038,63.31000137,1013.570007,1.00999999,360.0,60.0,Six,8,12,Eight,Twelve,2023,21,Night,12-08,3,Moderate
10189,314,77.0,28.79999924,68.37999725,1014.049988,0.99000001,360.0,70.0,Six,8,12,Eight,Twelve,2023,22,Night,12-08,3,Moderate
10190,315,87.0,27.94000053,72.62000275,1014.130005,0.980000019,360.0,83.0,Six,8,12,Eight,Twelve,2023,23,Night,12-08,3,Moderate
10195,316,53.0,26.75,75.76000214,1011.650024,0.980000019,360.0,117.0,Seven,9,12,Nine,Twelve,2023,4,Night,12-09,2,Bad
10196,317,50.0,26.09000015,78.77999878,1011.820007,0.99000001,360.0,120.0,Seven,9,12,Nine,Twelve,2023,5,Night,12-09,2,Bad
10197,318,70.0,25.89999962,79.52999878,1012.27002,0.99000001,360.0,125.0,Seven,9,12,Nine,Twelve,2023,6,Day,12-09,2,Bad
10198,319,57.0,25.75,81.76000214,1013.099976,0.99000001,360.0,127.0,Seven,9,12,Nine,Twelve,2023,7,Day,12-09,2,Bad
10199,320,84.0,26.76000023,81.30000305,1013.650024,1.039999962,360.0,132.0,Seven,9,12,Nine,Twelve,2023,8,Day,12-09,2,Bad
10200,321,58.0,28.72999954,71.19999695,1014.390015,1.090000033,360.0,135.0,Seven,9,12,Nine,Twelve,2023,9,Day,12-09,2,Bad
10201,322,41.0,30.44000053,62.54000092,1014.530029,1.029999971,360.0,136.0,Seven,9,12,Nine,Twelve,2023,10,Day,12-09,2,Bad
10202,323,36.0,31.72999954,54.90999985,1014.159973,2.430000067,360.0,137.0,Seven,9,12,Nine,Twelve,2023,11,Day,12-09,2,Bad
10203,324,49.0,32.75,51.38000107,1013.289978,2.140000105,360.0,140.0,Seven,9,12,Nine,Twelve,2023,12,Day,12-09,2,Bad
10204,325,50.0,33.86999893,47.68999863,1012.070007,2.710000038,360.0,143.0,Seven,9,12,Nine,Twelve,2023,13,Day,12-09,2,Bad
10205,326,48.0,37.47999954,39.06000137,1010.890015,1.070000052,360.0,145.0,Seven,9,12,Nine,Twelve,2023,14,Day,12-09,2,Bad
10206,327,57.0,34.29999924,45.65999985,1010.169983,0.449999988,360.0,149.0,Seven,9,12,Nine,Twelve,2023,15,Day,12-09,2,Bad
10207,328,51.0,33.72000122,48.84000015,1009.830017,2.829999924,308.0,152.0,Seven,9,12,Nine,Twelve,2023,16,Day,12-09,2,Bad
10208,329,71.0,33.52000046,52.36999893,1009.75,0.0,307.0,157.0,Seven,9,12,Nine,Twelve,2023,17,Day,12-09,2,Bad
10209,330,72.0,32.13999939,55.58000183,1010.039978,0.150000006,310.0,162.0,Seven,9,12,Nine,Twelve,2023,18,Night,12-09,2,Bad
10210,331,86.0,30.45000076,62.09000015,1010.599976,0.0,310.0,168.0,Seven,9,12,Nine,Twelve,2023,18,Night,12-09,2,Bad
10211,332,89.0,30.34000015,61.65000153,1010.640015,0.0,316.0,172.0,Seven,9,12,Nine,Twelve,2023,19,Night,12-09,2,Bad
10212,333,96.0,29.77000046,64.37000275,1011.200012,0.0,309.0,174.0,Seven,9,12,Nine,Twelve,2023,20,Night,12-09,2,Bad
10213,334,116.0,28.93000031,68.5,1011.690002,0.0,314.0,178.0,Seven,9,12,Nine,Twelve,2023,21,Night,12-09,2,Bad
10214,335,147.0,28.35000038,72.41000366,1011.900024,0.0,306.0,185.0,Seven,9,12,Nine,Twelve,2023,22,Night,12-09,2,Bad
10216,336,169.0,27.84000015,75.66000366,1011.719971,0.0,310.0,193.0,Seven,9,12,Nine,Twelve,2023,23,Night,12-09,2,Bad
10217,337,177.0,27.37000084,78.38999939,1011.340027,0.0,307.0,202.0,One,10,12,Ten,Twelve,2023,0,Night,12-10,1,Very Bad
10218,338,180.0,27.02000046,80.22000122,1011.190002,0.0,305.0,207.0,One,10,12,Ten,Twelve,2023,1,Night,12-10,1,Very Bad
10219,339,184.0,26.70999908,81.41000366,1010.700012,0.0,305.0,212.0,One,10,12,Ten,Twelve,2023,2,Night,12-10,1,Very Bad
10220,340,206.0,26.29999924,83.66000366,1010.210022,0.0,308.0,218.0,One,10,12,Ten,Twelve,2023,3,Night,12-10,1,Very Bad
10221,341,187.0,25.86000061,85.45999908,1009.950012,0.0,308.0,224.0,One,10,12,Ten,Twelve,2023,4,Night,12-10,1,Very Bad
10222,342,179.0,25.56999969,86.69000244,1010.190002,0.0,308.0,229.0,One,10,12,Ten,Twelve,2023,5,Night,12-10,1,Very Bad
10223,343,181.0,25.28000069,88.30000305,1010.690002,0.0,307.0,234.0,One,10,12,Ten,Twelve,2023,6,Day,12-10,1,Very Bad
10224,344,192.0,25.07999992,89.70999908,1011.309998,0.0,305.0,238.0,One,10,12,Ten,Twelve,2023,7,Day,12-10,1,Very Bad
10225,345,196.0,26.15999985,86.73000336,1012.099976,0.0,308.0,244.0,One,10,12,Ten,Twelve,2023,8,Day,12-10,1,Very Bad
10226,346,167.0,28.22999954,74.08999634,1012.840027,0.230000004,360.0,249.0,One,10,12,Ten,Twelve,2023,9,Day,12-10,1,Very Bad
10227,347,143.0,30.06999969,66.04000092,1012.940002,1.070000052,360.0,254.0,One,10,12,Ten,Twelve,2023,10,Day,12-10,1,Very Bad
10228,348,116.0,32.15999985,57.04000092,1012.619995,1.809999943,360.0,257.0,One,10,12,Ten,Twelve,2023,11,Day,12-10,1,Very Bad
10229,349,103.0,33.70000076,50.68000031,1011.679993,0.610000014,360.0,259.0,One,10,12,Ten,Twelve,2023,12,Day,12-10,1,Very Bad
10230,350,88.0,36.93000031,40.74000168,1010.340027,0.99000001,360.0,260.0,One,10,12,Ten,Twelve,2023,13,Day,12-10,1,Very Bad
10231,351,103.0,37.97000122,38.56000137,1009.219971,0.349999994,306.0,262.0,One,10,12,Ten,Twelve,2023,14,Day,12-10,1,Very Bad
10232,352,93.0,37.74000168,41.81000137,1008.48999,0.560000002,310.0,264.0,One,10,12,Ten,Twelve,2023,15,Day,12-10,1,Very Bad
10233,353,63.0,33.47000122,50.13999939,1008.5,0.0,309.0,264.0,One,10,12,Ten,Twelve,2023,17,Day,12-10,1,Very Bad
10234,354,40.0,32.00999832,52.33000183,1008.950012,0.0,308.0,262.0,One,10,12,Ten,Twelve,2023,18,Night,12-10,1,Very Bad
10235,355,54.0,30.54000092,57.61999893,1009.599976,0.0,306.0,261.0,One,10,12,Ten,Twelve,2023,19,Night,12-10,1,Very Bad
10236,356,50.0,29.54000092,63.72000122,1010.51001,0.0,307.0,259.0,One,10,12,Ten,Twelve,2023,20,Night,12-10,1,Very Bad
10237,357,67.0,28.69000053,69.65000153,1011.309998,0.0,306.0,258.0,One,10,12,Ten,Twelve,2023,21,Night,12-10,1,Very Bad
10238,358,78.0,28.23999977,74.19999695,1011.799988,0.0,309.0,257.0,One,10,12,Ten,Twelve,2023,22,Night,12-10,1,Very Bad
10239,359,85.0,27.75,78.25,1011.940002,0.0,299.0,254.0,One,10,12,Ten,Twelve,2023,23,Night,12-10,1,Very Bad
10240,360,80.0,27.62999916,78.86000061,1011.73999,0.0,308.0,250.0,Two,11,12,Eleven,Twelve,2023,0,Night,12-11,1,Very Bad
10241,361,76.0,27.23999977,80.62000275,1011.409973,0.0,310.0,246.0,Two,11,12,Eleven,Twelve,2023,1,Night,12-11,1,Very Bad
10242,362,71.0,26.94000053,82.76999664,1010.909973,0.0,305.0,242.0,Two,11,12,Eleven,Twelve,2023,2,Night,12-11,1,Very Bad
10243,363,63.0,26.89999962,85.62999725,1010.590027,0.0,308.0,237.0,Two,11,12,Eleven,Twelve,2023,3,Night,12-11,1,Very Bad
10244,364,65.0,26.80999947,86.27999878,1010.440002,0.0,305.0,231.0,Two,11,12,Eleven,Twelve,2023,4,Night,12-11,1,Very Bad
10245,365,76.0,26.42000008,89.05999756,1010.559998,0.0,307.0,226.0,Two,11,12,Eleven,Twelve,2023,5,Night,12-11,1,Very Bad
10246,366,84.0,26.19000053,90.98000336,1010.900024,0.0,304.0,222.0,Two,11,12,Eleven,Twelve,2023,6,Day,12-11,1,Very Bad
10247,367,96.0,25.97999954,91.66000366,1011.559998,0.0,307.0,219.0,Two,11,12,Eleven,Twelve,2023,7,Day,12-11,1,Very Bad
10248,368,93.0,27.10000038,90.23000336,1012.409973,0.0,310.0,214.0,Two,11,12,Eleven,Twelve,2023,8,Day,12-11,1,Very Bad
10249,369,84.0,29.13999939,81.58999634,1013.169983,0.0,305.0,210.0,Two,11,12,Eleven,Twelve,2023,9,Day,12-11,1,Very Bad
10250,370,78.0,30.75,71.54000092,1013.5,0.180000007,218.0,206.0,Two,11,12,Eleven,Twelve,2023,10,Day,12-11,1,Very Bad
