No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,Day,Month,Year,Time,Status
1165,243.0,25.78000069,74.66000366,1010.640015,0.0,0.0,242.0,19,1,2024,6,1
1166,235.0,25.82999992,72.55000305,1011.26001,0.0,310.0,248.0,19,1,2024,7,1
1167,244.0,26.42000008,71.62999725,1012.059998,0.0,306.0,256.0,19,1,2024,8,1
1168,203.0,28.11000061,58.61000061,1012.960022,0.150000006,64.0,259.0,19,1,2024,9,1
1169,155.0,29.95000076,52.02000046,1013.369995,0.159999996,308.0,261.0,19,1,2024,10,1
1170,127.0,31.62000084,47.06999969,1013.049988,0.280000001,65.0,262.0,19,1,2024,11,1
1171,94.0,33.13000107,41.02000046,1012.030029,0.159999996,217.0,262.0,19,1,2024,12,1
1172,93.0,34.50999832,37.43999863,1010.460022,0.430000007,141.0,263.0,19,1,2024,13,1
1173,111.0,33.88000107,39.20999908,1009.0,0.090000004,217.0,264.0,19,1,2024,14,1
1174,92.0,34.63000107,35.54999924,1007.929993,0.150000006,360.0,266.0,19,1,2024,15,1
1175,60.0,36.04000092,31.03000069,1007.349976,0.119999997,299.0,266.0,19,1,2024,16,1
1176,51.0,35.25,31.61000061,1007.47998,0.159999996,309.0,265.0,19,1,2024,17,1
1177,46.0,33.54999924,33.97999954,1008.049988,0.109999999,142.0,265.0,19,1,2024,18,1
1178,39.0,31.26000023,39.11999893,1008.539978,0.0,142.0,264.0,19,1,2024,19,1
1179,52.0,30.39999962,41.93999863,1009.210022,0.0,141.0,262.0,19,1,2024,20,1
1180,56.0,29.90999985,42.90000153,1009.72998,0.0,142.0,259.0,19,1,2024,21,1
1181,64.0,28.97999954,50.27999878,1009.900024,0.0,141.0,257.0,19,1,2024,22,1
1182,77.0,28.36000061,62.38000107,1010.140015,0.0,216.0,254.0,19,1,2024,23,1
1183,89.0,27.93000031,68.22000122,1010.140015,0.0,137.0,252.0,20,1,2024,0,1
1184,105.0,28.09000015,68.19999695,1010.080017,0.119999997,310.0,249.0,20,1,2024,1,1
1185,148.0,26.95999908,76.95999908,1009.299988,0.0,307.0,249.0,20,1,2024,3,1
1186,132.0,26.63999939,80.70999908,1009.059998,0.0,308.0,247.0,20,1,2024,4,1
1187,126.0,26.80999947,82.36000061,1009.200012,0.0,307.0,245.0,20,1,2024,5,1
1188,131.0,26.80999947,83.91999817,1009.530029,0.0,308.0,240.0,20,1,2024,6,1
1189,144.0,26.42000008,86.59999847,1010.039978,0.0,312.0,236.0,20,1,2024,7,1
1190,168.0,26.54000092,87.61000061,1011.039978,0.0,308.0,234.0,20,1,2024,8,1
1191,160.0,28.67000008,77.41000366,1011.98999,0.0,309.0,230.0,20,1,2024,9,1
1192,101.0,30.87999916,61.41999817,1012.599976,0.119999997,61.0,226.0,20,1,2024,10,1
1193,78.0,32.52000046,51.72000122,1012.650024,0.150000006,311.0,223.0,20,1,2024,11,1
1194,69.0,34.18000031,41.18000031,1011.890015,0.059999999,360.0,220.0,20,1,2024,12,1
1195,62.0,35.65000153,36.83000183,1010.72998,0.209999993,309.0,219.0,20,1,2024,13,1
1196,53.0,36.15000153,32.90999985,1009.419983,0.189999998,308.0,217.0,20,1,2024,14,1
1197,52.0,35.77999878,31.51000023,1008.549988,0.219999999,217.0,215.0,20,1,2024,15,1
1198,53.0,35.31000137,33.31000137,1008.27002,0.219999999,310.0,213.0,20,1,2024,16,1
1199,53.0,34.47999954,35.83000183,1008.5,0.090000004,308.0,213.0,20,1,2024,17,1
1200,51.0,32.99000168,37.25,1008.869995,0.029999999,64.0,213.0,20,1,2024,18,1
1201,59.0,30.59000015,49.99000168,1009.390015,0.0,64.0,213.0,20,1,2024,19,1
1202,77.0,29.42000008,61.77999878,1009.960022,0.07,142.0,215.0,20,1,2024,20,1
1203,80.0,28.72999954,72.0,1010.780029,0.0,306.0,216.0,20,1,2024,21,1
1204,81.0,28.51000023,75.94999695,1011.460022,0.109999999,216.0,217.0,20,1,2024,22,1
1205,87.0,28.30999947,79.45999908,1011.609985,0.529999971,218.0,218.0,20,1,2024,23,1
1206,114.0,28.04999924,80.97000122,1011.460022,0.310000002,142.0,220.0,21,1,2024,0,1
1207,105.0,27.67000008,83.31999969,1011.380005,0.170000002,141.0,220.0,21,1,2024,1,1
1208,104.0,27.21999931,85.22000122,1010.97998,0.0,141.0,220.0,21,1,2024,2,1
1209,122.0,27.01000023,85.41000366,1010.549988,0.0,140.0,219.0,21,1,2024,3,1
1210,107.0,26.86000061,86.45999908,1010.450012,0.0,142.0,218.0,21,1,2024,4,1
1211,92.0,26.68000031,86.26000214,1010.650024,0.0,140.0,217.0,21,1,2024,5,1
1212,91.0,26.47999954,87.55000305,1010.950012,0.0,142.0,215.0,21,1,2024,6,1
1213,91.0,26.18000031,89.26999664,1011.700012,0.0,140.0,213.0,21,1,2024,7,1
1214,114.0,26.79000092,85.83999634,1012.619995,0.0,309.0,211.0,21,1,2024,8,1
1215,119.0,28.94000053,66.01999664,1013.48999,0.039999999,309.0,209.0,21,1,2024,9,1
1216,88.0,31.0,60.09999847,1013.840027,0.239999995,360.0,208.0,21,1,2024,10,1
1217,74.0,32.34999847,51.18999863,1013.820007,0.159999996,360.0,208.0,21,1,2024,11,1
1218,57.0,33.31999969,40.72999954,1012.97998,0.239999995,218.0,208.0,21,1,2024,12,1
1219,46.0,34.20999908,35.61000061,1011.75,0.140000001,308.0,207.0,21,1,2024,13,1
1220,40.0,35.45000076,30.14999962,1010.52002,0.109999999,220.0,206.0,21,1,2024,14,1
1221,43.0,36.16999817,28.68000031,1009.679993,0.159999996,61.0,206.0,21,1,2024,15,1
1222,39.0,36.13000107,27.78000069,1009.22998,0.090000004,306.0,205.0,21,1,2024,16,1
1223,40.0,35.34000015,33.84000015,1009.309998,0.150000006,217.0,205.0,21,1,2024,17,1
1224,43.0,32.88999939,43.50999832,1009.650024,0.07,217.0,205.0,21,1,2024,18,1
1225,57.0,30.45999908,52.22000122,1010.090027,0.039999999,0.0,205.0,21,1,2024,19,1
1226,57.0,29.55999947,58.31999969,1010.640015,0.01,217.0,204.0,21,1,2024,20,1
1227,62.0,28.46999931,63.81999969,1011.109985,0.0,216.0,203.0,21,1,2024,21,1
1228,64.0,28.12000084,69.02999878,1011.219971,0.0,216.0,202.0,21,1,2024,22,1
1229,66.0,28.01000023,75.36000061,1011.469971,0.0,360.0,201.0,21,1,2024,23,1
1230,75.0,28.06999969,77.30999756,1011.52002,0.07,308.0,200.0,22,1,2024,0,2
1231,81.0,27.59000015,77.93000031,1011.429993,0.090000004,217.0,197.0,22,1,2024,1,2
1232,84.0,27.13999939,77.16999817,1011.210022,0.02,308.0,195.0,22,1,2024,2,2
1233,78.0,26.30999947,78.19999695,1010.75,0.0,217.0,190.0,22,1,2024,3,2
1234,79.0,25.85000038,79.94999695,1010.51001,0.0,217.0,187.0,22,1,2024,4,2
1235,94.0,25.68000031,78.61000061,1010.77002,0.02,217.0,187.0,22,1,2024,5,2
1236,97.0,25.32999992,79.19999695,1011.25,0.0,216.0,188.0,22,1,2024,6,2
1237,85.0,25.48999977,68.93000031,1012.030029,0.01,308.0,187.0,22,1,2024,7,2
1238,85.0,26.04000092,60.13000107,1012.929993,0.0,0.0,184.0,22,1,2024,8,2
1239,87.0,27.56999969,44.11999893,1013.700012,0.25999999,306.0,180.0,22,1,2024,9,2
1240,79.0,29.10000038,36.68000031,1014.390015,0.25999999,142.0,179.0,22,1,2024,10,2
1241,61.0,30.92000008,31.77000046,1014.109985,0.330000013,218.0,178.0,22,1,2024,11,2
1242,59.0,32.02000046,29.0,1013.280029,0.439999998,0.0,178.0,22,1,2024,12,2
1243,52.0,32.93999863,27.79999924,1012.039978,0.379999995,0.0,179.0,22,1,2024,13,2
1244,56.0,33.52999878,29.28000069,1010.76001,0.379999995,309.0,180.0,22,1,2024,14,2
1245,59.0,33.88999939,29.5,1009.890015,0.379999995,360.0,182.0,22,1,2024,15,2
1246,59.0,33.74000168,30.19000053,1009.659973,0.310000002,360.0,184.0,22,1,2024,16,2
1247,56.0,33.52000046,31.35000038,1009.849976,0.389999986,64.0,186.0,22,1,2024,17,2
1248,55.0,32.77000046,33.93000031,1010.429993,0.389999986,114.0,188.0,22,1,2024,18,2
1249,69.0,30.96999931,42.95000076,1010.919983,0.340000004,216.0,189.0,22,1,2024,19,2
1250,89.0,30.04000092,46.25999832,1011.280029,0.200000003,360.0,192.0,22,1,2024,20,2
1251,81.0,29.39999962,48.68999863,1011.890015,0.860000014,360.0,194.0,22,1,2024,21,2
1252,92.0,28.53000069,53.08000183,1012.47998,1.0,360.0,198.0,22,1,2024,22,2
1253,107.0,27.84000015,60.47999954,1012.890015,0.980000019,360.0,201.0,22,1,2024,23,1
1254,94.0,27.78000069,68.33999634,1012.840027,1.0,360.0,201.0,23,1,2024,0,1
1255,63.0,28.11000061,70.51999664,1012.599976,0.49000001,310.0,201.0,23,1,2024,1,1
1256,65.0,27.67000008,75.41000366,1012.289978,0.0,308.0,200.0,23,1,2024,2,1
1257,86.0,27.15999985,81.73000336,1012.0,0.01,216.0,200.0,23,1,2024,3,1
1258,86.0,27.0,82.56999969,1012.080017,0.050000001,360.0,201.0,23,1,2024,4,1
1259,122.0,26.10000038,83.19000244,1012.26001,0.059999999,310.0,202.0,23,1,2024,5,1
1260,136.0,25.75,83.73000336,1012.340027,0.200000003,220.0,203.0,23,1,2024,6,1
1261,139.0,25.46999931,83.94000244,1012.559998,0.219999999,219.0,206.0,23,1,2024,7,1
1262,145.0,25.38999939,85.48999786,1013.429993,0.200000003,216.0,208.0,23,1,2024,8,1
1263,143.0,26.45000076,81.26000214,1014.340027,0.129999995,217.0,210.0,23,1,2024,9,1
1264,105.0,29.77000046,67.66000366,1014.609985,0.25,218.0,212.0,23,1,2024,11,1
1265,76.0,30.72999954,58.06000137,1013.900024,0.519999981,307.0,212.0,23,1,2024,12,1
1266,120.0,28.23999977,71.11000061,1013.280029,0.829999983,307.0,215.0,23,1,2024,13,1
1267,143.0,28.90999985,70.11000061,1012.369995,0.129999995,217.0,218.0,23,1,2024,14,1
1268,161.0,28.96999931,71.58000183,1011.340027,0.360000014,0.0,223.0,23,1,2024,16,1
1269,167.0,28.0,77.12000275,1011.590027,0.360000014,143.0,227.0,23,1,2024,17,1
1270,145.0,26.56999969,86.62000275,1012.309998,0.140000001,217.0,231.0,23,1,2024,18,1
1271,148.0,26.89999962,81.86000061,1012.669983,0.0,311.0,235.0,23,1,2024,19,1
1272,190.0,26.96999931,80.05999756,1013.099976,0.360000014,0.0,240.0,23,1,2024,20,1
1273,230.0,26.84000015,80.51999664,1013.859985,0.01,309.0,247.0,23,1,2024,21,1
1274,196.0,26.84000015,80.51000214,1014.48999,0.0,216.0,252.0,23,1,2024,22,1
1275,163.0,27.17000008,78.91000366,1014.73999,0.0,305.0,255.0,23,1,2024,23,1
1276,171.0,27.32999992,79.05999756,1014.590027,0.0,307.0,258.0,24,1,2024,0,1
1277,170.0,27.20999908,79.02999878,1014.369995,0.0,307.0,261.0,24,1,2024,1,1
1278,185.0,26.92000008,80.91000366,1014.039978,0.01,306.0,265.0,24,1,2024,2,1
1279,180.0,26.42000008,83.51999664,1013.330017,0.029999999,217.0,270.0,24,1,2024,3,1
1280,61.0,26.79999924,60.95000076,1012.97998,0.219999999,360.0,269.0,24,1,2024,4,1
1281,35.0,26.82999992,54.13000107,1012.969971,0.090000004,0.0,267.0,24,1,2024,5,1
1282,34.0,26.37999916,53.34999847,1013.530029,0.209999993,217.0,265.0,24,1,2024,6,1
1283,32.0,25.87000084,53.56999969,1014.469971,0.360000014,215.0,261.0,24,1,2024,7,1
1284,31.0,25.47999954,53.72000122,1015.390015,0.319999993,309.0,257.0,24,1,2024,8,1
1285,34.0,25.46999931,55.06000137,1016.219971,0.639999986,308.0,253.0,24,1,2024,9,1
1286,31.0,26.5,52.22000122,1016.669983,0.709999979,306.0,248.0,24,1,2024,10,1
1287,31.0,27.71999931,48.29999924,1016.650024,0.75,360.0,243.0,24,1,2024,11,1
1288,35.0,28.29999924,46.02999878,1016.150024,1.470000029,309.0,240.0,24,1,2024,12,1
1289,34.0,29.26000023,43.83000183,1015.25,1.460000038,360.0,239.0,24,1,2024,13,1
1290,28.0,29.53000069,42.40999985,1014.169983,0.74000001,216.0,235.0,24,1,2024,14,1
1291,26.0,29.15999985,43.04999924,1013.359985,0.270000011,310.0,230.0,24,1,2024,15,1
1292,29.0,28.40999985,47.15000153,1012.98999,0.360000014,144.0,224.0,24,1,2024,16,1
1293,40.0,26.51000023,58.65999985,1013.22998,1.220000029,306.0,219.0,24,1,2024,17,1
1294,38.0,26.29000092,59.97999954,1013.690002,0.629999995,64.0,215.0,24,1,2024,18,1
1295,43.0,25.90999985,61.86000061,1014.369995,0.439999998,0.0,210.0,24,1,2024,19,1
1296,45.0,25.20000076,63.86000061,1015.200012,0.699999988,360.0,204.0,24,1,2024,20,1
1297,52.0,24.22999954,67.44000244,1015.880005,0.660000026,360.0,192.0,24,1,2024,21,2
1298,69.0,24.20000076,69.38999939,1016.580017,0.419999987,308.0,178.0,24,1,2024,22,2
1299,54.0,24.54000092,66.20999908,1016.830017,0.340000004,66.0,166.0,24,1,2024,23,2
1300,47.0,24.62000084,66.62999725,1016.880005,0.300000012,217.0,152.0,25,1,2024,0,2
1301,54.0,23.59000015,75.55999756,1016.419983,0.310000002,58.0,139.0,25,1,2024,1,2
1302,61.0,23.54999924,76.91999817,1016.0,0.310000002,302.0,125.0,25,1,2024,2,2
1303,68.0,23.67000008,75.34999847,1015.409973,0.50999999,72.0,113.0,25,1,2024,3,2
1304,50.0,23.0,73.51000214,1015.030029,0.340000004,218.0,112.0,25,1,2024,4,2
1305,43.0,23.0,70.38999939,1015.150024,0.230000004,311.0,113.0,25,1,2024,5,2
1306,47.0,23.20000076,72.52999878,1015.609985,0.129999995,307.0,114.0,25,1,2024,6,2
1307,42.0,23.12000084,70.54000092,1016.119995,0.25999999,218.0,115.0,25,1,2024,7,2
1308,39.0,24.22999954,64.52999878,1017.960022,0.589999974,223.0,116.0,25,1,2024,9,2
1309,38.0,24.68000031,63.20000076,1018.799988,0.589999974,360.0,117.0,25,1,2024,10,2
1310,39.0,24.96999931,61.84000015,1018.849976,0.769999981,309.0,117.0,25,1,2024,11,2
1311,45.0,25.59000015,60.41999817,1018.390015,0.75999999,0.0,119.0,25,1,2024,12,2
1312,51.0,26.87999916,56.00999832,1017.619995,0.879999995,218.0,121.0,25,1,2024,13,2
1313,48.0,28.32999992,51.77000046,1016.400024,0.819999993,0.0,122.0,25,1,2024,14,2
1314,37.0,27.45999908,56.83000183,1015.419983,1.620000005,217.0,123.0,25,1,2024,15,2
1315,34.0,27.02000046,56.77000046,1015.02002,1.590000033,307.0,124.0,25,1,2024,16,2
1316,35.0,25.79999924,60.34999847,1015.390015,1.320000052,360.0,125.0,25,1,2024,17,2
1317,33.0,24.95000076,61.88999939,1015.75,1.5,360.0,124.0,25,1,2024,18,2
1318,36.0,24.62000084,60.29000092,1016.109985,0.660000026,216.0,124.0,25,1,2024,19,2
1319,39.0,24.42000008,59.5,1016.630005,0.889999986,217.0,123.0,25,1,2024,20,2
1320,42.0,24.30999947,59.27999878,1017.26001,0.589999974,0.0,123.0,25,1,2024,21,2
1321,47.0,24.26000023,59.11000061,1017.799988,1.120000005,299.0,123.0,25,1,2024,22,2
1322,78.0,23.70000076,66.98000336,1018.150024,0.870000005,63.0,124.0,25,1,2024,23,2
1323,87.0,23.51000023,67.22000122,1017.869995,0.550000012,0.0,127.0,26,1,2024,0,2
1324,83.0,0.0,67.51000214,1017.450012,0.560000002,141.0,131.0,26,1,2024,1,2
1325,78.0,23.03000069,68.05000305,1017.330017,0.50999999,64.0,134.0,26,1,2024,2,2
1326,73.0,22.72999954,69.52999878,1017.01001,0.519999981,360.0,135.0,26,1,2024,3,2
1327,66.0,22.35000038,70.93000031,1016.849976,0.699999988,307.0,135.0,26,1,2024,4,2
1328,63.0,22.17000008,72.22000122,1017.109985,0.529999971,217.0,136.0,26,1,2024,5,2
1329,68.0,21.82999992,73.66000366,1017.940002,0.449999988,217.0,139.0,26,1,2024,7,2
1330,61.0,22.34000015,71.38999939,1019.409973,0.75999999,64.0,141.0,26,1,2024,9,2
1331,65.0,23.73999977,65.05999756,1019.76001,0.430000007,144.0,143.0,26,1,2024,10,2
1332,67.0,24.37999916,63.50999832,1019.559998,0.800000012,308.0,146.0,26,1,2024,11,2
1333,81.0,25.96999931,58.04000092,1018.559998,0.930000007,0.0,151.0,26,1,2024,12,2
1334,73.0,27.45000076,53.88999939,1017.570007,1.269999981,64.0,155.0,26,1,2024,13,2
1335,75.0,28.35000038,51.93000031,1016.390015,0.790000021,0.0,158.0,26,1,2024,14,2
1336,73.0,29.22999954,49.61000061,1015.309998,0.819999993,65.0,161.0,26,1,2024,15,2
1337,65.0,29.70999908,48.49000168,1014.619995,0.910000026,218.0,162.0,26,1,2024,16,2
1338,65.0,29.25,51.77000046,1014.51001,0.949999988,0.0,165.0,26,1,2024,17,2
1339,68.0,28.20999908,55.77000046,1014.929993,0.819999993,309.0,169.0,26,1,2024,18,2
1340,76.0,26.87999916,60.11999893,1015.400024,0.689999998,308.0,174.0,26,1,2024,19,2
1341,67.0,26.59000015,60.40999985,1015.960022,0.5,317.0,177.0,26,1,2024,20,2
1342,67.0,26.43000031,60.84999847,1016.700012,0.219999999,218.0,181.0,26,1,2024,21,2
1343,79.0,26.19000053,62.77000046,1017.200012,0.389999986,64.0,185.0,26,1,2024,22,2
1344,93.0,25.86000061,65.98000336,1017.340027,0.239999995,216.0,191.0,26,1,2024,23,2
1345,86.0,25.62999916,67.31999969,1016.950012,0.209999993,218.0,195.0,27,1,2024,0,2
1346,91.0,25.20999908,69.73000336,1016.609985,0.280000001,308.0,197.0,27,1,2024,1,2
1347,91.0,24.81999969,70.80000305,1016.47998,0.370000005,308.0,197.0,27,1,2024,2,2
1348,101.0,23.89999962,73.91000366,1015.710022,0.25,0.0,199.0,27,1,2024,4,2
1349,106.0,23.64999962,76.55000305,1015.73999,0.200000003,308.0,201.0,27,1,2024,5,1
1350,109.0,23.47999954,78.06999969,1016.070007,0.159999996,0.0,202.0,27,1,2024,6,1
1351,111.0,23.29999924,78.01999664,1016.48999,0.419999987,0.0,204.0,27,1,2024,7,1
1352,99.0,23.12999916,77.84999847,1017.210022,0.519999981,64.0,206.0,27,1,2024,8,1
1353,120.0,24.30999947,72.33999634,1017.950012,0.589999974,142.0,208.0,27,1,2024,9,1
1354,115.0,25.73999977,65.62999725,1018.419983,0.579999983,309.0,210.0,27,1,2024,10,1
1355,102.0,27.04000092,60.75999832,1018.099976,0.449999988,360.0,212.0,27,1,2024,11,1
1356,72.0,29.28000069,50.02000046,1017.109985,0.769999981,308.0,212.0,27,1,2024,12,1
1357,53.0,30.72999954,43.81000137,1015.75,0.879999995,306.0,211.0,27,1,2024,13,1
1358,62.0,31.29999924,42.09999847,1014.369995,0.860000014,217.0,210.0,27,1,2024,14,1
1359,73.0,31.85000038,40.68000031,1013.25,0.529999971,306.0,210.0,27,1,2024,15,1
1360,77.0,32.04000092,40.34000015,1012.539978,0.689999998,205.0,210.0,27,1,2024,16,1
1361,73.0,31.73999977,41.02000046,1012.460022,0.949999988,309.0,211.0,27,1,2024,17,1
1362,72.0,31.14999962,42.88000107,1012.900024,0.49000001,216.0,211.0,27,1,2024,18,1
1363,72.0,30.37000084,45.15999985,1013.320007,0.310000002,311.0,211.0,27,1,2024,19,1
1364,87.0,29.68000031,48.31000137,1013.830017,0.239999995,143.0,211.0,27,1,2024,20,1
1365,120.0,28.06999969,60.84000015,1014.429993,0.340000004,360.0,214.0,27,1,2024,21,1
1366,130.0,27.55999947,64.61000061,1014.840027,0.310000002,322.0,216.0,27,1,2024,22,1
1367,155.0,27.15999985,67.48999786,1015.140015,0.219999999,309.0,219.0,27,1,2024,23,1
1368,171.0,26.88999939,68.38999939,1015.289978,0.140000001,308.0,223.0,28,1,2024,0,1
1369,144.0,26.65999985,67.34999847,1015.190002,0.01,308.0,225.0,28,1,2024,1,1
1370,127.0,26.43000031,68.13999939,1015.0,0.090000004,360.0,227.0,28,1,2024,2,1
1371,118.0,26.04000092,69.33999634,1014.47998,0.090000004,141.0,228.0,28,1,2024,3,1
1372,130.0,25.80999947,69.80000305,1014.02002,0.039999999,310.0,229.0,28,1,2024,4,1
1373,116.0,25.68000031,67.73000336,1013.890015,0.029999999,216.0,229.0,28,1,2024,5,1
1374,110.0,25.32999992,68.5,1014.47998,0.050000001,64.0,229.0,28,1,2024,6,1
1375,143.0,24.46999931,78.23000336,1015.380005,0.180000007,325.0,231.0,28,1,2024,7,1
1376,151.0,24.52000046,79.73000336,1016.169983,0.170000002,308.0,233.0,28,1,2024,8,1
1377,132.0,26.68000031,65.41999817,1016.960022,0.170000002,217.0,233.0,28,1,2024,9,1
1378,67.0,29.46999931,48.56000137,1017.450012,0.610000014,219.0,231.0,28,1,2024,10,1
1379,59.0,30.5,45.36000061,1017.340027,0.819999993,341.0,230.0,28,1,2024,11,1
1380,61.0,31.17000008,43.68999863,1016.359985,1.070000052,141.0,229.0,28,1,2024,12,1
1381,75.0,31.43000031,43.59000015,1015.210022,1.179999948,305.0,230.0,28,1,2024,13,1
1382,74.0,32.40999985,41.11000061,1013.869995,0.469999999,298.0,231.0,28,1,2024,14,1
1383,80.0,32.81999969,40.72999954,1012.780029,0.389999986,360.0,231.0,28,1,2024,15,1
1384,83.0,33.27999878,39.38999939,1012.080017,0.219999999,0.0,231.0,28,1,2024,16,1
1385,89.0,32.61999893,40.79000092,1012.27002,0.180000007,219.0,232.0,28,1,2024,17,1
1386,91.0,31.85000038,42.81999969,1012.780029,0.100000001,216.0,233.0,28,1,2024,18,1
1387,90.0,30.94000053,47.68999863,1013.450012,0.25,321.0,233.0,28,1,2024,19,1
1388,85.0,30.07999992,49.70000076,1013.919983,0.050000001,300.0,233.0,28,1,2024,20,1
1389,81.0,29.23999977,51.31999969,1014.72998,0.0,360.0,232.0,28,1,2024,21,1
1390,92.0,28.38999939,56.20999908,1015.340027,0.0,360.0,230.0,28,1,2024,22,1
1391,128.0,27.87000084,58.81999969,1015.580017,1.190000057,360.0,229.0,28,1,2024,23,1
1392,141.0,27.45000076,60.84000015,1015.280029,2.539999962,314.0,228.0,29,1,2024,0,1
1393,129.0,27.55999947,59.02999878,1015.200012,0.170000002,307.0,227.0,29,1,2024,1,1
1394,119.0,27.10000038,59.70000076,1014.909973,0.129999995,216.0,227.0,29,1,2024,2,1
1395,82.0,27.32999992,56.66999817,1014.409973,0.219999999,360.0,225.0,29,1,2024,3,1
1396,60.0,27.31999969,53.47000122,1014.090027,0.230000004,360.0,222.0,29,1,2024,4,1
1397,55.0,27.15999985,52.95999908,1014.210022,0.439999998,360.0,220.0,29,1,2024,5,1
1398,59.0,26.86000061,54.72999954,1014.630005,0.629999995,218.0,218.0,29,1,2024,6,1
1399,55.0,26.67000008,54.84999847,1015.309998,0.200000003,310.0,214.0,29,1,2024,7,1
1400,57.0,26.57999992,56.27999878,1016.179993,0.090000004,307.0,210.0,29,1,2024,8,1
1401,49.0,27.29000092,53.93000031,1017.039978,0.389999986,306.0,207.0,29,1,2024,9,1
1402,40.0,28.52000046,49.29000092,1017.25,0.910000026,308.0,205.0,29,1,2024,10,1
1403,41.0,29.65999985,46.34000015,1016.789978,0.99000001,218.0,205.0,29,1,2024,11,1
1404,56.0,29.90999985,46.06999969,1015.919983,1.179999948,309.0,205.0,29,1,2024,12,1
1405,63.0,30.89999962,43.59000015,1014.880005,0.529999971,360.0,204.0,29,1,2024,13,1
1406,34.0,31.54000092,42.20999908,1013.840027,1.0,308.0,202.0,29,1,2024,13,1
1407,68.0,31.81999969,41.52000046,1013.469971,0.419999987,140.0,202.0,29,1,2024,14,1
1408,64.0,33.13999939,38.61000061,1012.539978,0.389999986,0.0,201.0,29,1,2024,15,1
1409,61.0,33.81000137,37.02000046,1011.679993,0.289999992,310.0,200.0,29,1,2024,16,2
1410,64.0,32.68000031,39.13999939,1011.599976,0.280000001,311.0,197.0,29,1,2024,17,2
1411,65.0,32.40999985,39.33000183,1011.919983,0.209999993,308.0,194.0,29,1,2024,18,2
1412,69.0,30.71999931,44.52999878,1012.429993,0.150000006,360.0,192.0,29,1,2024,19,2
1413,95.0,29.59000015,49.72999954,1013.059998,0.07,216.0,194.0,29,1,2024,20,2
1414,107.0,29.10000038,52.65999985,1013.960022,0.0,216.0,196.0,29,1,2024,21,2
1415,123.0,28.80999947,54.50999832,1014.580017,0.0,215.0,195.0,29,1,2024,22,2
1416,117.0,28.36000061,56.90999985,1015.01001,0.0,217.0,192.0,29,1,2024,23,2
1417,123.0,28.30999947,58.63000107,1015.0,0.400000006,0.0,192.0,30,1,2024,0,2
1418,125.0,27.95000076,62.52999878,1014.77002,0.239999995,0.0,192.0,30,1,2024,1,2
1419,136.0,27.63999939,63.95999908,1014.26001,0.180000007,66.0,198.0,30,1,2024,2,2
1420,191.0,27.45999908,65.19000244,1013.849976,0.349999994,218.0,205.0,30,1,2024,3,1
1421,142.0,27.12000084,65.73000336,1013.309998,0.0,316.0,208.0,30,1,2024,4,1
1422,147.0,26.92000008,64.98000336,1013.359985,0.319999993,202.0,212.0,30,1,2024,5,1
1423,150.0,26.38999939,68.16999817,1013.669983,0.129999995,309.0,216.0,30,1,2024,6,1
1424,157.0,26.02000046,69.80000305,1014.070007,0.0,307.0,220.0,30,1,2024,7,1
1425,159.0,26.76000023,67.02999878,1014.869995,0.01,309.0,225.0,30,1,2024,8,1
1426,165.0,28.62999916,60.65999985,1015.299988,0.170000002,360.0,230.0,30,1,2024,9,1
1427,118.0,31.30999947,53.45999908,1015.799988,0.090000004,309.0,233.0,30,1,2024,10,1
1428,86.0,32.38999939,50.13000107,1015.640015,0.230000004,310.0,234.0,30,1,2024,11,1
1429,75.0,32.93999863,48.88000107,1015.0,0.129999995,216.0,235.0,30,1,2024,12,1
1430,93.0,32.74000168,47.66999817,1013.969971,0.180000007,308.0,237.0,30,1,2024,13,1
1431,162.0,30.93000031,53.06000137,1012.929993,0.330000013,216.0,241.0,30,1,2024,14,1
1432,180.0,31.40999985,52.52999878,1011.929993,0.439999998,64.0,246.0,30,1,2024,15,1
1433,159.0,31.64999962,51.50999832,1011.559998,0.219999999,216.0,250.0,30,1,2024,16,1
1434,86.0,32.88000107,43.5,1011.590027,0.029999999,306.0,251.0,30,1,2024,17,1
1435,153.0,30.77000046,54.06000137,1012.169983,0.219999999,0.0,255.0,30,1,2024,18,1
1436,168.0,29.77000046,59.63999939,1012.880005,0.170000002,140.0,259.0,30,1,2024,19,1
1437,178.0,29.15999985,62.97000122,1013.710022,0.270000011,63.0,262.0,30,1,2024,20,1
1438,177.0,28.90999985,63.59999847,1014.530029,0.289999992,0.0,265.0,30,1,2024,21,1
1439,200.0,28.46999931,65.91000366,1015.280029,0.5,0.0,269.0,30,1,2024,22,1
1440,132.0,27.17000008,66.12999725,1015.609985,0.519999981,141.0,269.0,30,1,2024,23,1
1441,109.0,26.19000053,65.40000153,1015.609985,0.469999999,0.0,269.0,31,1,2024,0,1
1442,120.0,25.54000092,70.09999847,1015.219971,0.300000012,65.0,268.0,31,1,2024,1,1
1443,128.0,25.23999977,72.05000305,1014.710022,0.25999999,0.0,268.0,31,1,2024,2,1
1444,109.0,25.0,73.80000305,1014.26001,0.270000011,308.0,265.0,31,1,2024,3,1
1445,108.0,24.47999954,76.56999969,1013.929993,0.219999999,309.0,263.0,31,1,2024,4,1
1446,114.0,24.20000076,78.91999817,1014.130005,0.140000001,142.0,262.0,31,1,2024,5,1
